Expiration Date;Calls;Last Sale;Net;Bid;Ask;Vol;IV;Delta;Gamma;Open Int;Strike;Puts;Last Sale;Net;Bid;Ask;Vol;IV;Delta;Gamma;Open Int
10/02/2020;SPXW201002C02840000;0;0;496.1;500.8;0;0.4748;0.9282;0.0004;0;2840.000;SPXW201002P02840000;8.5;0;5.2;5.5;0;0.3905;-0.0395;0.0003;23
10/02/2020;SPXW201002C02850000;0;0;486.3;491;0;0.469;0.9262;0.0004;0;2850.000;SPXW201002P02850000;6.8;-1.8;5.4;5.8;10;0.387;-0.0415;0.0003;1040
10/02/2020;SPXW201002C02860000;0;0;476.6;481.3;0;0.4635;0.924;0.0004;0;2860.000;SPXW201002P02860000;0;0;5.7;6.1;0;0.3827;-0.0433;0.0003;0
10/02/2020;SPXW201002C02870000;0;0;466.9;471.6;0;0.457;0.9221;0.0004;0;2870.000;SPXW201002P02870000;8.2;0;6;6.3;0;0.3795;-0.0456;0.0003;5
10/02/2020;SPXW201002C02875000;0;0;462.6;466.7;0;0.4542;0.9209;0.0004;0;2875.000;SPXW201002P02875000;6.15;-3.35;6.1;6.5;141;0.3772;-0.0465;0.0003;414
10/02/2020;SPXW201002C02880000;0;0;457.2;461.9;0;0.4514;0.9198;0.0004;0;2880.000;SPXW201002P02880000;6.8;0;6.3;6.6;0;0.3761;-0.048;0.0003;34
10/02/2020;SPXW201002C02890000;0;0;447.5;452.2;0;0.4453;0.9176;0.0004;0;2890.000;SPXW201002P02890000;6.3;-3.75;6.6;6.9;8;0.372;-0.0501;0.0003;8
10/02/2020;SPXW201002C02900000;464.41;0;437.9;442.1;0;0.4395;0.9151;0.0004;1;2900.000;SPXW201002P02900000;6.9;-3.55;6.9;7.2;104;0.3688;-0.0528;0.0004;3083
10/02/2020;SPXW201002C02910000;0;0;428.2;432.5;0;0.4332;0.9128;0.0005;0;2910.000;SPXW201002P02910000;8.9;0;7.2;7.6;0;0.3649;-0.0553;0.0004;61
10/02/2020;SPXW201002C02920000;446.28;0;419.3;422.9;0;0.4277;0.9101;0.0005;1;2920.000;SPXW201002P02920000;8.8;0;7.6;8;0;0.3614;-0.0582;0.0004;19
10/02/2020;SPXW201002C02925000;0;0;413.8;418;0;0.4251;0.9086;0.0005;0;2925.000;SPXW201002P02925000;9.25;-2.3;7.8;8.1;9;0.3592;-0.0595;0.0004;322
10/02/2020;SPXW201002C02930000;434.4;0;409;413.2;0;0.422;0.9073;0.0005;591;2930.000;SPXW201002P02930000;11.3;-0.45;8;8.3;4;0.3576;-0.061;0.0004;65
10/02/2020;SPXW201002C02940000;0;0;399.4;403.6;0;0.4167;0.9042;0.0005;0;2940.000;SPXW201002P02940000;12.1;-0.1;8.4;8.8;34;0.3542;-0.0642;0.0004;79
10/02/2020;SPXW201002C02950000;452.81;0;390.5;394.1;0;0.4112;0.901;0.0005;17;2950.000;SPXW201002P02950000;10.27;-2.43;8.8;9.2;1;0.3505;-0.0675;0.0005;519
10/02/2020;SPXW201002C02960000;0;0;380.3;384.5;0;0.4052;0.898;0.0005;0;2960.000;SPXW201002P02960000;8.9;-4.3;9.2;9.6;40;0.3467;-0.0708;0.0005;68
10/02/2020;SPXW201002C02970000;0;0;370.8;375;0;0.4005;0.8941;0.0006;0;2970.000;SPXW201002P02970000;14.5;0.75;9.7;10.1;2;0.3431;-0.0745;0.0005;106
10/02/2020;SPXW201002C02975000;0;0;366.1;370.2;0;0.3986;0.8919;0.0006;0;2975.000;SPXW201002P02975000;14.6;0.55;10;10.4;24;0.3414;-0.0764;0.0005;2372
10/02/2020;SPXW201002C02980000;0;0;361.3;365.5;0;0.3947;0.8907;0.0006;0;2980.000;SPXW201002P02980000;14.4;0.05;10.2;10.7;44;0.3397;-0.0784;0.0005;88
10/02/2020;SPXW201002C02990000;0;0;352.6;356.1;0;0.3914;0.8858;0.0006;0;2990.000;SPXW201002P02990000;15.9;1;10.8;11.2;13;0.3361;-0.0825;0.0006;64
10/02/2020;SPXW201002C03000000;345.4;-20.2;342.5;346.7;1;0.3853;0.8822;0.0006;1;3000.000;SPXW201002P03000000;11.1;-4.55;11.4;11.8;18;0.3326;-0.0869;0.0006;2768
10/02/2020;SPXW201002C03010000;0;0;333.9;337.3;0;0.3803;0.8777;0.0007;0;3010.000;SPXW201002P03010000;11.7;-4.6;12;12.6;63;0.3293;-0.0916;0.0006;82
10/02/2020;SPXW201002C03020000;399.7;0;323.9;327.9;0;0.3752;0.8732;0.0007;3;3020.000;SPXW201002P03020000;15.6;-1.4;12.7;13.3;15;0.3258;-0.0964;0.0007;139
10/02/2020;SPXW201002C03025000;0;0;319.9;323.3;0;0.3726;0.8709;0.0007;15;3025.000;SPXW201002P03025000;16.7;-0.7;13;13.7;14;0.3242;-0.0991;0.0007;1555
10/02/2020;SPXW201002C03030000;0;0;314.6;318.6;0;0.3696;0.8687;0.0007;0;3030.000;SPXW201002P03030000;11.7;0;13.4;14;0;0.3223;-0.1015;0.0007;93
10/02/2020;SPXW201002C03035000;0;0;309.9;314;0;0.3675;0.866;0.0007;300;3035.000;SPXW201002P03035000;21.1;3;13.7;14.4;5;0.3207;-0.1043;0.0007;0
10/02/2020;SPXW201002C03040000;0;0;306;309.4;0;0.3656;0.863;0.0007;0;3040.000;SPXW201002P03040000;14.11;-4.39;14.1;14.8;6;0.3189;-0.107;0.0007;15
10/02/2020;SPXW201002C03045000;0;0;300.8;304.8;0;0.3628;0.8606;0.0008;0;3045.000;SPXW201002P03045000;12.9;0;14.5;15.2;0;0.3171;-0.1098;0.0007;15
10/02/2020;SPXW201002C03050000;398.1;0;296.8;300.2;0;0.3606;0.8577;0.0008;1;3050.000;SPXW201002P03050000;14.82;-4.53;14.9;15.6;23;0.3156;-0.1129;0.0008;930
10/02/2020;SPXW201002C03055000;0;0;292.3;295.6;0;0.3582;0.8549;0.0008;0;3055.000;SPXW201002P03055000;0;0;15.3;16;0;0.314;-0.116;0.0008;0
10/02/2020;SPXW201002C03060000;0;0;287;291;0;0.3556;0.8521;0.0008;0;3060.000;SPXW201002P03060000;18.6;-1.65;15.7;16.5;10;0.3123;-0.1191;0.0008;43
10/02/2020;SPXW201002C03065000;0;0;282.5;286.5;0;0.3534;0.849;0.0008;5;3065.000;SPXW201002P03065000;20.99;0.29;16.2;16.9;1;0.3106;-0.1222;0.0008;59
10/02/2020;SPXW201002C03070000;328.8;0;278;281.9;0;0.3515;0.8457;0.0008;0;3070.000;SPXW201002P03070000;22.88;0;16.6;17.4;0;0.3087;-0.1254;0.0008;154
10/02/2020;SPXW201002C03075000;293.63;0;274.1;277.4;0;0.349;0.8427;0.0009;15;3075.000;SPXW201002P03075000;20.9;-0.75;17.1;17.8;200;0.3072;-0.1288;0.0009;2269
10/02/2020;SPXW201002C03080000;370.6;0;269;272.9;0;0.3461;0.8398;0.0009;1;3080.000;SPXW201002P03080000;20.7;-1.4;17.6;18.2;1;0.3055;-0.1323;0.0009;31
10/02/2020;SPXW201002C03085000;0;0;264.5;268.4;0;0.344;0.8363;0.0009;0;3085.000;SPXW201002P03085000;17.84;-4.76;18.1;18.7;1;0.304;-0.136;0.0009;47
10/02/2020;SPXW201002C03090000;423.6;0;260;263.9;0;0.3421;0.8327;0.0009;24;3090.000;SPXW201002P03090000;19.52;-3.63;18.6;19.2;22;0.3022;-0.1396;0.0009;179
10/02/2020;SPXW201002C03095000;0;0;256.2;259.4;0;0.3398;0.8291;0.0009;0;3095.000;SPXW201002P03095000;19.25;0;19.1;19.7;0;0.3006;-0.1434;0.0009;46
10/02/2020;SPXW201002C03100000;248.68;-25.72;251.1;254.9;22;0.3373;0.8257;0.001;3;3100.000;SPXW201002P03100000;18.77;-5.48;19.7;20.3;211;0.2991;-0.1474;0.001;896
10/02/2020;SPXW201002C03105000;0;0;247.3;250.5;0;0.3354;0.8218;0.001;0;3105.000;SPXW201002P03105000;20.4;-4.35;20.2;21;1;0.2973;-0.1513;0.001;8
10/02/2020;SPXW201002C03110000;404.8;0;242.3;246.1;0;0.333;0.8181;0.001;2;3110.000;SPXW201002P03110000;26.28;0.83;20.8;21.4;4;0.2957;-0.1554;0.001;100
10/02/2020;SPXW201002C03115000;247.17;-13.98;237.9;241.6;3;0.3305;0.8144;0.001;0;3115.000;SPXW201002P03115000;20.76;0;21.4;22;0;0.294;-0.1596;0.001;10
10/02/2020;SPXW201002C03120000;242.82;-14.23;233.5;237.3;24;0.3289;0.81;0.001;89;3120.000;SPXW201002P03120000;26.02;-0.63;22;22.8;28;0.2925;-0.164;0.0011;1735
10/02/2020;SPXW201002C03125000;220.61;-31.74;229.8;232.9;2;0.3265;0.806;0.0011;5;3125.000;SPXW201002P03125000;22.2;-5.05;22.7;23.3;33;0.2909;-0.1685;0.0011;3627
10/02/2020;SPXW201002C03130000;362.7;0;224.9;228.6;0;0.3243;0.8018;0.0011;50;3130.000;SPXW201002P03130000;29.09;1.29;23.3;24.3;10;0.2892;-0.173;0.0011;89
10/02/2020;SPXW201002C03135000;212.19;-31.31;221.2;224.3;1;0.322;0.7976;0.0011;0;3135.000;SPXW201002P03135000;24.12;-4.43;24;25;15;0.2877;-0.1778;0.0011;9
10/02/2020;SPXW201002C03140000;381.8;0;217;220;0;0.3203;0.7928;0.0011;6;3140.000;SPXW201002P03140000;24.77;-4.43;24.7;25.4;21;0.286;-0.1826;0.0012;88
10/02/2020;SPXW201002C03145000;0;0;212.8;215.7;0;0.3176;0.7886;0.0011;0;3145.000;SPXW201002P03145000;30.8;0.95;25.4;26.4;11;0.2848;-0.1878;0.0012;9
10/02/2020;SPXW201002C03150000;202.53;-28.27;209;211;9;0.316;0.7836;0.0012;19;3150.000;SPXW201002P03150000;24.94;-5.76;26.2;26.9;68;0.2827;-0.1925;0.0012;6245
10/02/2020;SPXW201002C03155000;0;0;204.8;206.7;0;0.3143;0.7786;0.0012;0;3155.000;SPXW201002P03155000;25.7;-5.65;26.9;27.9;6;0.2812;-0.1979;0.0012;0
10/02/2020;SPXW201002C03160000;370.5;0;200.5;202.5;0;0.312;0.7737;0.0012;4;3160.000;SPXW201002P03160000;27.71;-4.49;27.7;28.4;9;0.2797;-0.2033;0.0013;2139
10/02/2020;SPXW201002C03165000;357;0;196.4;198.4;0;0.3109;0.768;0.0012;2;3165.000;SPXW201002P03165000;32.7;-0.3;28.5;29.3;10;0.2782;-0.2089;0.0013;155
10/02/2020;SPXW201002C03170000;185.87;-27.73;192.2;194.2;9;0.3089;0.7628;0.0012;5;3170.000;SPXW201002P03170000;33.91;0.16;29.3;30.2;5;0.2763;-0.2142;0.0013;137
10/02/2020;SPXW201002C03175000;223.48;0;188;190.1;0;0.3069;0.7575;0.0013;13;3175.000;SPXW201002P03175000;28.62;-5.98;30.2;30.9;21;0.2748;-0.2202;0.0013;1516
10/02/2020;SPXW201002C03180000;340.8;0;183.9;186;0;0.3047;0.7521;0.0013;3;3180.000;SPXW201002P03180000;30.41;0;31.1;31.8;0;0.2735;-0.2263;0.0014;56
10/02/2020;SPXW201002C03185000;335.7;0;179.8;181.9;0;0.3028;0.7464;0.0013;1;3185.000;SPXW201002P03185000;29.1;-7.2;32;32.7;1;0.2717;-0.2322;0.0014;29
10/02/2020;SPXW201002C03190000;384.46;0;175.8;177.8;0;0.3009;0.7407;0.0013;2;3190.000;SPXW201002P03190000;31.3;-5.9;32.9;33.7;105;0.2701;-0.2385;0.0014;229
10/02/2020;SPXW201002C03195000;331;0;171.7;173.8;0;0.2989;0.7348;0.0014;276;3195.000;SPXW201002P03195000;25.2;0;33.8;34.8;0;0.2687;-0.2449;0.0015;312
10/02/2020;SPXW201002C03200000;190.23;1.13;167.7;169.8;1;0.2967;0.7289;0.0014;28;3200.000;SPXW201002P03200000;34.84;-4.26;34.8;35.6;99;0.2667;-0.2512;0.0015;3234
10/02/2020;SPXW201002C03205000;242.4;0;163.8;165.8;0;0.2949;0.7227;0.0014;16;3205.000;SPXW201002P03205000;42.2;2.1;35.9;36.7;1;0.2653;-0.258;0.0015;22
10/02/2020;SPXW201002C03210000;174.95;-6.15;159.8;161.9;1;0.2929;0.7164;0.0014;3;3210.000;SPXW201002P03210000;35.15;-5.95;36.9;37.7;11;0.2637;-0.2649;0.0016;444
10/02/2020;SPXW201002C03215000;170.95;-6.15;155.9;157.8;1;0.2909;0.71;0.0015;2;3215.000;SPXW201002P03215000;36.12;-6.03;38;38.8;5;0.2624;-0.2721;0.0016;13
10/02/2020;SPXW201002C03220000;167.15;-6.1;152;153.9;1;0.2891;0.7033;0.0015;13;3220.000;SPXW201002P03220000;38.57;-4.68;39.1;39.9;10;0.2607;-0.2793;0.0016;77
10/02/2020;SPXW201002C03225000;147.2;-22;148.3;150.1;4;0.2873;0.6965;0.0015;30;3225.000;SPXW201002P03225000;39.67;-4.68;40.2;41.3;21;0.259;-0.2865;0.0016;4338
10/02/2020;SPXW201002C03230000;157.62;-7.78;144.5;146.3;1;0.2853;0.6897;0.0015;17;3230.000;SPXW201002P03230000;43.29;-2.21;41.4;42.3;10;0.2575;-0.2941;0.0017;262
10/02/2020;SPXW201002C03235000;292.4;0;140.8;142.5;0;0.2835;0.6825;0.0016;2;3235.000;SPXW201002P03235000;42.4;-4.25;42.6;43.5;5;0.2559;-0.3018;0.0017;14
10/02/2020;SPXW201002C03240000;152.9;-4.8;137.1;138.8;1;0.2815;0.6754;0.0016;9;3240.000;SPXW201002P03240000;44.8;-3.05;43.9;44.8;6;0.2541;-0.3095;0.0017;127
10/02/2020;SPXW201002C03245000;143.2;0;133.4;135.1;0;0.2797;0.668;0.0016;8;3245.000;SPXW201002P03245000;49.26;0.21;45.2;46.1;13;0.2528;-0.3177;0.0018;11
10/02/2020;SPXW201002C03250000;132.3;-17.95;129.7;131.4;14;0.2778;0.6605;0.0016;152;3250.000;SPXW201002P03250000;46.21;-4.14;46.5;47.4;1528;0.251;-0.3258;0.0018;2272
10/02/2020;SPXW201002C03255000;128.32;-18.18;126.1;127.8;1;0.276;0.6528;0.0017;6;3255.000;SPXW201002P03255000;60.5;0;47.9;48.8;0;0.2494;-0.3342;0.0018;15
10/02/2020;SPXW201002C03260000;130.74;-11.66;122.5;124.1;1;0.2741;0.645;0.0017;28;3260.000;SPXW201002P03260000;44.67;0;49.3;50.2;0;0.248;-0.3429;0.0019;168
10/02/2020;SPXW201002C03265000;129;0;118.9;120.6;0;0.2723;0.637;0.0017;8;3265.000;SPXW201002P03265000;53.1;-1.15;50.7;51.7;4;0.2464;-0.3516;0.0019;87
10/02/2020;SPXW201002C03270000;125.5;0;115.4;117;0;0.2705;0.6289;0.0017;30;3270.000;SPXW201002P03270000;52.39;-3.26;52.2;53.3;21;0.2447;-0.3605;0.0019;117
10/02/2020;SPXW201002C03275000;119.55;-12.05;111.9;113.6;16;0.2687;0.6205;0.0018;674;3275.000;SPXW201002P03275000;60.42;3.32;53.7;54.7;36;0.2429;-0.3695;0.0019;2977
10/02/2020;SPXW201002C03280000;103.74;-24.26;108.5;110.1;6;0.2669;0.6121;0.0018;53;3280.000;SPXW201002P03280000;53.99;-4.61;55.3;56.3;15;0.2413;-0.3788;0.002;545
10/02/2020;SPXW201002C03285000;107.37;-17.13;105.2;106.7;2;0.2651;0.6034;0.0018;17;3285.000;SPXW201002P03285000;64.3;4.25;56.9;57.9;3;0.2398;-0.3883;0.002;1036
10/02/2020;SPXW201002C03290000;101.3;-19.8;101.8;103.4;3;0.2633;0.5947;0.0018;22;3290.000;SPXW201002P03290000;70.9;9.3;58.6;59.6;8;0.2382;-0.398;0.002;91
10/02/2020;SPXW201002C03295000;108.91;-8.74;98.6;100.1;1;0.2616;0.5857;0.0019;21;3295.000;SPXW201002P03295000;56.57;-6.58;60.3;61.4;3;0.2365;-0.4078;0.0021;1374
10/02/2020;SPXW201002C03300000;105.51;-8.79;95.4;96.8;23;0.2598;0.5766;0.0019;326;3300.000;SPXW201002P03300000;63.14;-1.61;62.1;63.1;978;0.235;-0.4178;0.0021;6057
10/02/2020;SPXW201002C03305000;115.6;0;92.2;93.6;0;0.258;0.5674;0.0019;47;3305.000;SPXW201002P03305000;76.6;10.15;63.8;64.9;1;0.2333;-0.4279;0.0021;38
10/02/2020;SPXW201002C03310000;88.46;-19.19;89.1;90.5;12;0.2564;0.558;0.0019;66;3310.000;SPXW201002P03310000;72.1;3.95;65.7;66.8;10;0.2315;-0.4382;0.0021;386
10/02/2020;SPXW201002C03315000;85.36;-19.04;86;87.3;15;0.2546;0.5485;0.0019;12;3315.000;SPXW201002P03315000;75.1;5.2;67.5;68.9;12;0.2298;-0.4488;0.0022;116
10/02/2020;SPXW201002C03320000;78.41;-22.79;82.9;84.3;4;0.2529;0.5388;0.002;34;3320.000;SPXW201002P03320000;68.75;-3;69.5;70.6;16;0.2283;-0.4595;0.0022;73
10/02/2020;SPXW201002C03325000;79;-19;79.9;81.2;159;0.2511;0.529;0.002;315;3325.000;SPXW201002P03325000;67.38;-6.17;71.4;72.6;116;0.2266;-0.4703;0.0022;625
10/02/2020;SPXW201002C03330000;80.68;-14.22;77;78.3;57;0.2494;0.519;0.002;13;3330.000;SPXW201002P03330000;66.97;-8.43;73.4;74.7;27;0.2248;-0.4813;0.0022;2080
10/02/2020;SPXW201002C03335000;72.5;-19.35;74.1;75.3;2;0.2477;0.5089;0.002;10;3335.000;SPXW201002P03335000;71.39;-5.91;75.5;76.8;13;0.2231;-0.4925;0.0022;48
10/02/2020;SPXW201002C03340000;74.76;-14.09;71.3;72.5;82;0.246;0.4987;0.002;54;3340.000;SPXW201002P03340000;79.15;-0.15;77.7;79;30;0.2214;-0.5039;0.0023;142
10/02/2020;SPXW201002C03345000;73.02;-12.83;68.5;69.7;12;0.2443;0.4883;0.002;4;3345.000;SPXW201002P03345000;77.96;-3.34;79.9;81.3;12;0.2196;-0.5154;0.0023;47
10/02/2020;SPXW201002C03350000;69.03;-13.87;65.8;66.9;274;0.2427;0.4779;0.0021;1786;3350.000;SPXW201002P03350000;83.56;0.21;82.1;83.5;72;0.218;-0.527;0.0023;908
10/02/2020;SPXW201002C03355000;60.04;-19.96;63.1;64.3;3;0.2411;0.4673;0.0021;8;3355.000;SPXW201002P03355000;93;7.55;84.4;85.9;7;0.2164;-0.5388;0.0023;22
10/02/2020;SPXW201002C03360000;61.39;-15.81;60.5;61.6;49;0.2395;0.4567;0.0021;27;3360.000;SPXW201002P03360000;90.67;3.02;86.8;88.4;111;0.2148;-0.5507;0.0023;241
10/02/2020;SPXW201002C03365000;62.07;-12.38;58;59.1;4;0.2378;0.4459;0.0021;6;3365.000;SPXW201002P03365000;84.82;-5.03;89.3;90.7;3;0.2129;-0.5628;0.0023;145
10/02/2020;SPXW201002C03370000;66.91;-4.84;55.5;56.5;1;0.2362;0.435;0.0021;51;3370.000;SPXW201002P03370000;96.41;4.31;91.8;93.2;15;0.2112;-0.575;0.0023;349
10/02/2020;SPXW201002C03375000;53.7;-15.4;53.1;54.1;53;0.2347;0.4242;0.0021;478;3375.000;SPXW201002P03375000;87;-7.45;94.3;95.8;5;0.2096;-0.5872;0.0023;2681
10/02/2020;SPXW201002C03380000;57.46;-8.99;50.7;51.7;25;0.233;0.4131;0.0021;58;3380.000;SPXW201002P03380000;105.48;8.68;96.9;98.4;114;0.2077;-0.5997;0.0023;557
10/02/2020;SPXW201002C03385000;48.71;-15.24;48.4;49.4;10;0.2317;0.4022;0.0021;5;3385.000;SPXW201002P03385000;75.54;0;99.6;101.2;0;0.206;-0.6121;0.0023;765
10/02/2020;SPXW201002C03390000;49.43;-12.02;46.2;47.1;4;0.23;0.391;0.0021;133;3390.000;SPXW201002P03390000;103.06;1.26;102.3;103.9;36;0.2045;-0.6246;0.0023;172
10/02/2020;SPXW201002C03395000;42.6;-16.4;44;44.9;12;0.2284;0.3799;0.0021;253;3395.000;SPXW201002P03395000;89.32;-14.98;105.1;106.7;1;0.2025;-0.6374;0.0023;254
10/02/2020;SPXW201002C03400000;43.16;-13.49;41.9;42.8;24;0.227;0.3688;0.0021;2720;3400.000;SPXW201002P03400000;109.68;2.68;107.9;109.6;27;0.2008;-0.65;0.0023;4704
10/02/2020;SPXW201002C03405000;37.42;-16.88;39.8;40.7;1;0.2256;0.3577;0.0021;35;3405.000;SPXW201002P03405000;104.82;-4.78;110.8;112.7;90;0.199;-0.6627;0.0023;34
10/02/2020;SPXW201002C03410000;36.17;-15.88;37.8;38.7;10;0.2243;0.3467;0.0021;135;3410.000;SPXW201002P03410000;132.12;19.72;113.8;115.7;5;0.1974;-0.6754;0.0023;52
10/02/2020;SPXW201002C03415000;39;-10.9;35.9;36.8;27;0.2229;0.3356;0.002;89;3415.000;SPXW201002P03415000;118.49;0;116.9;118.8;0;0.1956;-0.6881;0.0023;31
10/02/2020;SPXW201002C03420000;34.68;-13.02;34.1;34.9;42;0.2216;0.3246;0.002;1736;3420.000;SPXW201002P03420000;124.84;0;119.8;121.9;0;0.1938;-0.7009;0.0022;449
10/02/2020;SPXW201002C03425000;32.9;-12.75;32.3;33.1;71;0.2202;0.3136;0.002;472;3425.000;SPXW201002P03425000;124.38;3.43;123.1;125.1;2;0.192;-0.7137;0.0022;154
10/02/2020;SPXW201002C03430000;29.48;-14.12;30.6;31.4;29;0.2189;0.3027;0.002;79;3430.000;SPXW201002P03430000;115.84;-8.16;126.3;128.4;3;0.1902;-0.7263;0.0022;200
10/02/2020;SPXW201002C03435000;31.16;-10.54;28.9;29.8;33;0.2175;0.2917;0.002;118;3435.000;SPXW201002P03435000;124.77;-2.13;129.6;131.7;1;0.1883;-0.739;0.0022;22
10/02/2020;SPXW201002C03440000;29.53;-10.27;27.3;28.2;28;0.2163;0.2812;0.0019;177;3440.000;SPXW201002P03440000;106.14;0;133;135.1;0;0.1864;-0.7517;0.0021;164
10/02/2020;SPXW201002C03445000;24.27;-13.78;25.8;26.6;26;0.2152;0.2706;0.0019;302;3445.000;SPXW201002P03445000;90.4;0;136.5;138.6;0;0.1846;-0.7642;0.0021;37
10/02/2020;SPXW201002C03450000;24.13;-12.12;24.3;25.2;132;0.214;0.2602;0.0019;4817;3450.000;SPXW201002P03450000;129.48;-6.92;140.1;142.1;27;0.1827;-0.7767;0.002;2696
10/02/2020;SPXW201002C03455000;25.65;-8.9;22.7;23.8;29;0.213;0.2501;0.0019;59;3455.000;SPXW201002P03455000;95.3;0;143.7;145.7;0;0.1808;-0.7889;0.002;41
10/02/2020;SPXW201002C03460000;24.2;-8.65;21.5;22.4;14;0.2116;0.2396;0.0018;333;3460.000;SPXW201002P03460000;121.24;0;147.3;149.4;0;0.1791;-0.8007;0.0019;38
10/02/2020;SPXW201002C03465000;21.7;-9.55;20.3;21.1;38;0.2108;0.2299;0.0018;87;3465.000;SPXW201002P03465000;144.1;0;151;153.1;0;0.1767;-0.8134;0.0019;15
10/02/2020;SPXW201002C03470000;24.95;-4.8;19.1;19.9;1;0.2098;0.2202;0.0018;330;3470.000;SPXW201002P03470000;149.37;-0.43;154.8;156.9;16;0.1745;-0.8255;0.0018;26
10/02/2020;SPXW201002C03475000;19.38;-8.87;17.9;18.7;3328;0.2089;0.2108;0.0017;1084;3475.000;SPXW201002P03475000;153.16;0;158.7;160.7;0;0.1727;-0.8368;0.0018;160
10/02/2020;SPXW201002C03480000;17.32;-9.53;16.7;17.6;1023;0.2079;0.2014;0.0017;317;3480.000;SPXW201002P03480000;174.1;17.2;162.2;165.4;1;0.1701;-0.8491;0.0017;40
10/02/2020;SPXW201002C03485000;15.9;-9.6;15.7;16.6;31;0.207;0.1924;0.0017;98;3485.000;SPXW201002P03485000;158.99;0;166.2;170;0;0.1692;-0.8585;0.0017;5
10/02/2020;SPXW201002C03490000;15.5;-8.7;14.7;15.6;37;0.206;0.1833;0.0016;346;3490.000;SPXW201002P03490000;136;0;170.1;174;0;0.1668;-0.8697;0.0016;126
10/02/2020;SPXW201002C03495000;15.25;-7.65;13.9;14.6;1063;0.2054;0.175;0.0016;286;3495.000;SPXW201002P03495000;185.64;18.09;174.2;177.5;15;0.1636;-0.8818;0.0015;6
10/02/2020;SPXW201002C03500000;13.5;-8.25;12.9;13.7;267;0.2044;0.1664;0.0015;5481;3500.000;SPXW201002P03500000;190.06;18.51;178.3;181.6;15;0.1612;-0.8924;0.0014;2471
10/02/2020;SPXW201002C03505000;11.73;-8.82;12.2;12.8;9;0.2042;0.159;0.0015;110;3505.000;SPXW201002P03505000;135.7;0;182.5;186.5;0;0.159;-0.9023;0.0014;232
10/02/2020;SPXW201002C03510000;12.3;-7.15;11.4;12.1;84;0.2032;0.1508;0.0014;432;3510.000;SPXW201002P03510000;138.7;0;186.7;190.1;0;0.1562;-0.9125;0.0013;44
10/02/2020;SPXW201002C03515000;11.8;-6.65;10.7;11.3;7;0.2026;0.1433;0.0014;53;3515.000;SPXW201002P03515000;59.48;0;191;195;0;0.1536;-0.922;0.0012;207
10/02/2020;SPXW201002C03520000;10.56;-6.89;9.9;10.6;21;0.2023;0.1364;0.0014;170;3520.000;SPXW201002P03520000;145.13;0;195.3;199.3;0;0.1494;-0.9331;0.0011;31
10/02/2020;SPXW201002C03525000;10.88;-5.57;9.4;9.9;407;0.2018;0.1295;0.0013;9152;3525.000;SPXW201002P03525000;150.98;0;199.6;203;0;0.1435;-0.9456;0.001;1003
10/02/2020;SPXW201002C03530000;10.62;-4.93;8.8;9.3;11;0.2011;0.1226;0.0013;6670;3530.000;SPXW201002P03530000;188.5;0;204;208.1;0;0.1397;-0.9545;0.0009;35
10/02/2020;SPXW201002C03535000;12.87;-1.83;8.1;8.7;5;0.2008;0.1163;0.0012;97;3535.000;SPXW201002P03535000;202.92;3.62;208.4;212.5;2;0.1337;-0.965;0.0007;8
10/02/2020;SPXW201002C03540000;7.72;-6.13;7.7;8.1;15;0.2006;0.1105;0.0012;110;3540.000;SPXW201002P03540000;207.37;3.87;212.8;216.3;2;0.1259;-0.9757;0.0006;78
10/02/2020;SPXW201002C03545000;8.6;-4.5;7.1;7.6;1;0.2006;0.105;0.0011;48;3545.000;SPXW201002P03545000;203.23;-4.42;217.7;219.6;6;0.1162;-0.9857;0.0004;12
10/02/2020;SPXW201002C03550000;7.24;-5.11;6.6;7.1;140;0.2003;0.0995;0.0011;5086;3550.000;SPXW201002P03550000;224.06;0;221.8;225.4;0;0;-0.9024;0.0011;1478
10/02/2020;SPXW201002C03555000;10.33;0;6.2;6.7;0;0.1999;0.0941;0.001;10;3555.000;SPXW201002P03555000;203.42;0;226.4;229.9;0;0;-0.9075;0.001;661
10/02/2020;SPXW201002C03560000;6.3;-4.7;5.8;6.3;54;0.1997;0.089;0.001;277;3560.000;SPXW201002P03560000;231.53;11.08;231;235.2;5;0;-0.9091;0.001;32
10/02/2020;SPXW201002C03565000;14.52;0;5.4;5.9;0;0.1997;0.0843;0.001;144;3565.000;SPXW201002P03565000;92.4;0;235.6;239.7;0;0;-0.9142;0.001;13
10/02/2020;SPXW201002C03570000;5.25;-4.5;5.1;5.5;110;0.1995;0.0797;0.0009;339;3570.000;SPXW201002P03570000;238.8;0;240.2;243.8;0;0.02;-0.9211;0.0009;5
10/02/2020;SPXW201002C03575000;5.5;-3.65;4.8;5.2;284;0.1995;0.0754;0.0009;4413;3575.000;SPXW201002P03575000;232.88;0;244.9;249.2;0;0.02;-0.9216;0.0009;12
10/02/2020;SPXW201002C03580000;5.52;-3.13;4.5;4.9;56;0.1994;0.0712;0.0009;473;3580.000;SPXW201002P03580000;243.01;0;249.6;253.9;0;0.02;-0.9253;0.0009;103
10/02/2020;SPXW201002C03585000;5.9;-2.25;4.2;4.6;1;0.1995;0.0675;0.0008;545;3585.000;SPXW201002P03585000;187.15;0;254.3;258.6;0;0.02;-0.929;0.0008;11
